codigoSapPadre,codigoSap,denominacion,nivel,direccion,poblacion,distrito
6273,G013,GALPON 13,2,VALLE ASIA OMAS NRO. S/N SECTOR QUILMANA RIO SECO (ALTURA CARRET.PAN.SUR KM. 101),CAÑETE,COAYLLO
6273,G014,GALPON 14,2,VALLE ASIA OMAS NRO. S/N SECTOR QUILMANA RIO SECO (ALTURA CARRET.PAN.SUR KM. 101),CAÑETE,COAYLLO
6274,1100,Alm. General,2,CAR. PANAMERICANA SUR KM. 52 QUEBRADA CARACOL (AVICOLA DON BRUNO),LIMA,SANTA MARIA DEL MAR
6274,1101,Almacén Alimento,2,CAR. PANAMERICANA SUR KM. 52 QUEBRADA CARACOL (AVICOLA DON BRUNO),LIMA,SANTA MARIA DEL MAR
6274,G001,GALPON 01,2,CAR. PANAMERICANA SUR KM. 52 QUEBRADA CARACOL (AVICOLA DON BRUNO),LIMA,SANTA MARIA DEL MAR
6274,G002,GALPON 02,2,CAR. PANAMERICANA SUR KM. 52 QUEBRADA CARACOL (AVICOLA DON BRUNO),LIMA,SANTA MARIA DEL MAR
6274,G003,GALPON 03,2,CAR. PANAMERICANA SUR KM. 52 QUEBRADA CARACOL (AVICOLA DON BRUNO),LIMA,SANTA MARIA DEL MAR
6274,G004,GALPON 04,2,CAR. PANAMERICANA SUR KM. 52 QUEBRADA CARACOL (AVICOLA DON BRUNO),LIMA,SANTA MARIA DEL MAR
6274,G005,GALPON 05,2,CAR. PANAMERICANA SUR KM. 52 QUEBRADA CARACOL (AVICOLA DON BRUNO),LIMA,SANTA MARIA DEL MAR
6274,G006,GALPON 06,2,CAR. PANAMERICANA SUR KM. 52 QUEBRADA CARACOL (AVICOLA DON BRUNO),LIMA,SANTA MARIA DEL MAR
6274,G007,GALPON 07,2,CAR. PANAMERICANA SUR KM. 52 QUEBRADA CARACOL (AVICOLA DON BRUNO),LIMA,SANTA MARIA DEL MAR
6274,G008,GALPON 08,2,CAR. PANAMERICANA SUR KM. 52 QUEBRADA CARACOL (AVICOLA DON BRUNO),LIMA,SANTA MARIA DEL MAR
6274,G009,GALPON 09,2,CAR. PANAMERICANA SUR KM. 52 QUEBRADA CARACOL (AVICOLA DON BRUNO),LIMA,SANTA MARIA DEL MAR
6274,G010,GALPON 10,2,CAR. PANAMERICANA SUR KM. 52 QUEBRADA CARACOL (AVICOLA DON BRUNO),LIMA,SANTA MARIA DEL MAR
6274,G011,GALPON 11,2,CAR. PANAMERICANA SUR KM. 52 QUEBRADA CARACOL (AVICOLA DON BRUNO),LIMA,SANTA MARIA DEL MAR
6274,G012,GALPON 12,2,CAR. PANAMERICANA SUR KM. 52 QUEBRADA CARACOL (AVICOLA DON BRUNO),LIMA,SANTA MARIA DEL MAR
6274,G013,GALPON 13,2,CAR. PANAMERICANA SUR KM. 52 QUEBRADA CARACOL (AVICOLA DON BRUNO),LIMA,SANTA MARIA DEL MAR
6274,G014,GALPON 14,2,CAR. PANAMERICANA SUR KM. 52 QUEBRADA CARACOL (AVICOLA DON BRUNO),LIMA,SANTA MARIA DEL MAR
6275,1100,Alm. General,2,CAR. PANAMERICANA SUR KM. 51 QUEBRADA LOS PERDIDOS (SERVICIOS GENERALES DEL SUR),LIMA,SAN BARTOLO
6275,1101,Almacén Alimento,2,CAR. PANAMERICANA SUR KM. 51 QUEBRADA LOS PERDIDOS (SERVICIOS GENERALES DEL SUR),LIMA,SAN BARTOLO
6275,G001,GALPON 01,2,CAR. PANAMERICANA SUR KM. 51 QUEBRADA LOS PERDIDOS (SERVICIOS GENERALES DEL SUR),LIMA,SAN BARTOLO
6275,G002,GALPON 02,2,CAR. PANAMERICANA SUR KM. 51 QUEBRADA LOS PERDIDOS (SERVICIOS GENERALES DEL SUR),LIMA,SAN BARTOLO
6275,G003,GALPON 03,2,CAR. PANAMERICANA SUR KM. 51 QUEBRADA LOS PERDIDOS (SERVICIOS GENERALES DEL SUR),LIMA,SAN BARTOLO
6275,G004,GALPON 04,2,CAR. PANAMERICANA SUR KM. 51 QUEBRADA LOS PERDIDOS (SERVICIOS GENERALES DEL SUR),LIMA,SAN BARTOLO
6275,G005,GALPON 05,2,CAR. PANAMERICANA SUR KM. 51 QUEBRADA LOS PERDIDOS (SERVICIOS GENERALES DEL SUR),LIMA,SAN BARTOLO
6275,G006,GALPON 06,2,CAR. PANAMERICANA SUR KM. 51 QUEBRADA LOS PERDIDOS (SERVICIOS GENERALES DEL SUR),LIMA,SAN BARTOLO
6275,G007,GALPON 07,2,CAR. PANAMERICANA SUR KM. 51 QUEBRADA LOS PERDIDOS (SERVICIOS GENERALES DEL SUR),LIMA,SAN BARTOLO
6275,G008,GALPON 08,2,CAR. PANAMERICANA SUR KM. 51 QUEBRADA LOS PERDIDOS (SERVICIOS GENERALES DEL SUR),LIMA,SAN BARTOLO
6275,G009,GALPON 09,2,CAR. PANAMERICANA SUR KM. 51 QUEBRADA LOS PERDIDOS (SERVICIOS GENERALES DEL SUR),LIMA,SAN BARTOLO
6275,G010,GALPON 10,2,CAR. PANAMERICANA SUR KM. 51 QUEBRADA LOS PERDIDOS (SERVICIOS GENERALES DEL SUR),LIMA,SAN BARTOLO
6275,G011,GALPON 11,2,CAR. PANAMERICANA SUR KM. 51 QUEBRADA LOS PERDIDOS (SERVICIOS GENERALES DEL SUR),LIMA,SAN BARTOLO
6275,G012,GALPON 12,2,CAR. PANAMERICANA SUR KM. 51 QUEBRADA LOS PERDIDOS (SERVICIOS GENERALES DEL SUR),LIMA,SAN BARTOLO
6275,G013,GALPON 13,2,CAR. PANAMERICANA SUR KM. 51 QUEBRADA LOS PERDIDOS (SERVICIOS GENERALES DEL SUR),LIMA,SAN BARTOLO
6275,G014,GALPON 14,2,CAR. PANAMERICANA SUR KM. 51 QUEBRADA LOS PERDIDOS (SERVICIOS GENERALES DEL SUR),LIMA,SAN BARTOLO
6276,1100,Alm. General,2,CAR. PANAMERICANA SUR KM. 51 QUEBRADA LOS PERDIDOS (SERVICIOS GENERALES DEL SUR),LIMA,SAN BARTOLO
6276,1101,Almacén Alimento,2,CAR. PANAMERICANA SUR KM. 51 QUEBRADA LOS PERDIDOS (SERVICIOS GENERALES DEL SUR),LIMA,SAN BARTOLO
6276,G001,GALPON 01,2,CAR. PANAMERICANA SUR KM. 51 QUEBRADA LOS PERDIDOS (SERVICIOS GENERALES DEL SUR),LIMA,SAN BARTOLO
6276,G002,GALPON 02,2,CAR. PANAMERICANA SUR KM. 51 QUEBRADA LOS PERDIDOS (SERVICIOS GENERALES DEL SUR),LIMA,SAN BARTOLO
6276,G003,GALPON 03,2,CAR. PANAMERICANA SUR KM. 51 QUEBRADA LOS PERDIDOS (SERVICIOS GENERALES DEL SUR),LIMA,SAN BARTOLO
6276,G004,GALPON 04,2,CAR. PANAMERICANA SUR KM. 51 QUEBRADA LOS PERDIDOS (SERVICIOS GENERALES DEL SUR),LIMA,SAN BARTOLO
6276,G005,GALPON 05,2,CAR. PANAMERICANA SUR KM. 51 QUEBRADA LOS PERDIDOS (SERVICIOS GENERALES DEL SUR),LIMA,SAN BARTOLO
6276,G006,GALPON 06,2,CAR. PANAMERICANA SUR KM. 51 QUEBRADA LOS PERDIDOS (SERVICIOS GENERALES DEL SUR),LIMA,SAN BARTOLO
6276,G007,GALPON 07,2,CAR. PANAMERICANA SUR KM. 51 QUEBRADA LOS PERDIDOS (SERVICIOS GENERALES DEL SUR),LIMA,SAN BARTOLO
6276,G008,GALPON 08,2,CAR. PANAMERICANA SUR KM. 51 QUEBRADA LOS PERDIDOS (SERVICIOS GENERALES DEL SUR),LIMA,SAN BARTOLO
6276,G009,GALPON 09,2,CAR. PANAMERICANA SUR KM. 51 QUEBRADA LOS PERDIDOS (SERVICIOS GENERALES DEL SUR),LIMA,SAN BARTOLO
6276,G010,GALPON 10,2,CAR. PANAMERICANA SUR KM. 51 QUEBRADA LOS PERDIDOS (SERVICIOS GENERALES DEL SUR),LIMA,SAN BARTOLO
6276,G011,GALPON 11,2,CAR. PANAMERICANA SUR KM. 51 QUEBRADA LOS PERDIDOS (SERVICIOS GENERALES DEL SUR),LIMA,SAN BARTOLO
6276,G012,GALPON 12,2,CAR. PANAMERICANA SUR KM. 51 QUEBRADA LOS PERDIDOS (SERVICIOS GENERALES DEL SUR),LIMA,SAN BARTOLO
6276,G013,GALPON 13,2,CAR. PANAMERICANA SUR KM. 51 QUEBRADA LOS PERDIDOS (SERVICIOS GENERALES DEL SUR),LIMA,SAN BARTOLO
6276,G014,GALPON 14,2,CAR. PANAMERICANA SUR KM. 51 QUEBRADA LOS PERDIDOS (SERVICIOS GENERALES DEL SUR),LIMA,SAN BARTOLO
6277,1100,Alm. General,2,CAR. PANAMERICANA SUR KM. 98 SANTAROSA DE ASIA,CAÑETE,ASIA
6277,1101,Almacén Alimento,2,CAR. PANAMERICANA SUR KM. 98 SANTAROSA DE ASIA,CAÑETE,ASIA
6277,G001,GALPON 01,2,CAR. PANAMERICANA SUR KM. 98 SANTAROSA DE ASIA,CAÑETE,ASIA
6277,G002,GALPON 02,2,CAR. PANAMERICANA SUR KM. 98 SANTAROSA DE ASIA,CAÑETE,ASIA
6277,G003,GALPON 03,2,CAR. PANAMERICANA SUR KM. 98 SANTAROSA DE ASIA,CAÑETE,ASIA
6277,G004,GALPON 04,2,CAR. PANAMERICANA SUR KM. 98 SANTAROSA DE ASIA,CAÑETE,ASIA
6277,G005,GALPON 05,2,CAR. PANAMERICANA SUR KM. 98 SANTAROSA DE ASIA,CAÑETE,ASIA
6277,G006,GALPON 06,2,CAR. PANAMERICANA SUR KM. 98 SANTAROSA DE ASIA,CAÑETE,ASIA
6277,G007,GALPON 07,2,CAR. PANAMERICANA SUR KM. 98 SANTAROSA DE ASIA,CAÑETE,ASIA
6277,G008,GALPON 08,2,CAR. PANAMERICANA SUR KM. 98 SANTAROSA DE ASIA,CAÑETE,ASIA
6277,G009,GALPON 09,2,CAR. PANAMERICANA SUR KM. 98 SANTAROSA DE ASIA,CAÑETE,ASIA
6277,G010,GALPON 10,2,CAR. PANAMERICANA SUR KM. 98 SANTAROSA DE ASIA,CAÑETE,ASIA
6277,G011,GALPON 11,2,CAR. PANAMERICANA SUR KM. 98 SANTAROSA DE ASIA,CAÑETE,ASIA
6277,G012,GALPON 12,2,CAR. PANAMERICANA SUR KM. 98 SANTAROSA DE ASIA,CAÑETE,ASIA
6277,G013,GALPON 13,2,CAR. PANAMERICANA SUR KM. 98 SANTAROSA DE ASIA,CAÑETE,ASIA
6277,G014,GALPON 14,2,CAR. PANAMERICANA SUR KM. 98 SANTAROSA DE ASIA,CAÑETE,ASIA
6278,1100,Alm. General,2,CAR. PANAMERICANA SUR KM. 97.5 SECTOR ESQUINA ASIA,CAÑETE,ASIA
6278,1101,Almacén Alimento,2,CAR. PANAMERICANA SUR KM. 97.5 SECTOR ESQUINA ASIA,CAÑETE,ASIA
6278,G001,GALPON 01,2,CAR. PANAMERICANA SUR KM. 97.5 SECTOR ESQUINA ASIA,CAÑETE,ASIA
6278,G002,GALPON 02,2,CAR. PANAMERICANA SUR KM. 97.5 SECTOR ESQUINA ASIA,CAÑETE,ASIA
6278,G003,GALPON 03,2,CAR. PANAMERICANA SUR KM. 97.5 SECTOR ESQUINA ASIA,CAÑETE,ASIA
6278,G004,GALPON 04,2,CAR. PANAMERICANA SUR KM. 97.5 SECTOR ESQUINA ASIA,CAÑETE,ASIA
6278,G005,GALPON 05,2,CAR. PANAMERICANA SUR KM. 97.5 SECTOR ESQUINA ASIA,CAÑETE,ASIA
6278,G006,GALPON 06,2,CAR. PANAMERICANA SUR KM. 97.5 SECTOR ESQUINA ASIA,CAÑETE,ASIA
6278,G007,GALPON 07,2,CAR. PANAMERICANA SUR KM. 97.5 SECTOR ESQUINA ASIA,CAÑETE,ASIA
6278,G008,GALPON 08,2,CAR. PANAMERICANA SUR KM. 97.5 SECTOR ESQUINA ASIA,CAÑETE,ASIA
6278,G009,GALPON 09,2,CAR. PANAMERICANA SUR KM. 97.5 SECTOR ESQUINA ASIA,CAÑETE,ASIA
6278,G010,GALPON 10,2,CAR. PANAMERICANA SUR KM. 97.5 SECTOR ESQUINA ASIA,CAÑETE,ASIA
6278,G011,GALPON 11,2,CAR. PANAMERICANA SUR KM. 97.5 SECTOR ESQUINA ASIA,CAÑETE,ASIA
6278,G012,GALPON 12,2,CAR. PANAMERICANA SUR KM. 97.5 SECTOR ESQUINA ASIA,CAÑETE,ASIA
6278,G013,GALPON 13,2,CAR. PANAMERICANA SUR KM. 97.5 SECTOR ESQUINA ASIA,CAÑETE,ASIA
6278,G014,GALPON 14,2,CAR. PANAMERICANA SUR KM. 97.5 SECTOR ESQUINA ASIA,CAÑETE,ASIA
6279,1100,Alm. General,2,CAR. PANAMERICANA SUR KM. 67.4 PLAYA SAN PEDRO (AGROPECUARIA SAN NICOLAS),CAÑETE,CHILCA
6279,1101,Almacén Alimento,2,CAR. PANAMERICANA SUR KM. 67.4 PLAYA SAN PEDRO (AGROPECUARIA SAN NICOLAS),CAÑETE,CHILCA
6279,G001,GALPON 01,2,CAR. PANAMERICANA SUR KM. 67.4 PLAYA SAN PEDRO (AGROPECUARIA SAN NICOLAS),CAÑETE,CHILCA
6279,G002,GALPON 02,2,CAR. PANAMERICANA SUR KM. 67.4 PLAYA SAN PEDRO (AGROPECUARIA SAN NICOLAS),CAÑETE,CHILCA
6279,G003,GALPON 03,2,CAR. PANAMERICANA SUR KM. 67.4 PLAYA SAN PEDRO (AGROPECUARIA SAN NICOLAS),CAÑETE,CHILCA
6279,G004,GALPON 04,2,CAR. PANAMERICANA SUR KM. 67.4 PLAYA SAN PEDRO (AGROPECUARIA SAN NICOLAS),CAÑETE,CHILCA
6279,G005,GALPON 05,2,CAR. PANAMERICANA SUR KM. 67.4 PLAYA SAN PEDRO (AGROPECUARIA SAN NICOLAS),CAÑETE,CHILCA
6279,G006,GALPON 06,2,CAR. PANAMERICANA SUR KM. 67.4 PLAYA SAN PEDRO (AGROPECUARIA SAN NICOLAS),CAÑETE,CHILCA
6279,G007,GALPON 07,2,CAR. PANAMERICANA SUR KM. 67.4 PLAYA SAN PEDRO (AGROPECUARIA SAN NICOLAS),CAÑETE,CHILCA
6279,G008,GALPON 08,2,CAR. PANAMERICANA SUR KM. 67.4 PLAYA SAN PEDRO (AGROPECUARIA SAN NICOLAS),CAÑETE,CHILCA
6279,G009,GALPON 09,2,CAR. PANAMERICANA SUR KM. 67.4 PLAYA SAN PEDRO (AGROPECUARIA SAN NICOLAS),CAÑETE,CHILCA
6279,G010,GALPON 10,2,CAR. PANAMERICANA SUR KM. 67.4 PLAYA SAN PEDRO (AGROPECUARIA SAN NICOLAS),CAÑETE,CHILCA
6279,G011,GALPON 11,2,CAR. PANAMERICANA SUR KM. 67.4 PLAYA SAN PEDRO (AGROPECUARIA SAN NICOLAS),CAÑETE,CHILCA
6279,G012,GALPON 12,2,CAR. PANAMERICANA SUR KM. 67.4 PLAYA SAN PEDRO (AGROPECUARIA SAN NICOLAS),CAÑETE,CHILCA
6279,G013,GALPON 13,2,CAR. PANAMERICANA SUR KM. 67.4 PLAYA SAN PEDRO (AGROPECUARIA SAN NICOLAS),CAÑETE,CHILCA
6279,G014,GALPON 14,2,CAR. PANAMERICANA SUR KM. 67.4 PLAYA SAN PEDRO (AGROPECUARIA SAN NICOLAS),CAÑETE,CHILCA
6280,1100,Alm. General,2,CAR. PANAMERICANA SUR KM. 50.2,CAÑETE,CHILCA
6280,1101,Almacén Alimento,2,CAR. PANAMERICANA SUR KM. 50.2,CAÑETE,CHILCA
6280,G001,GALPON 01,2,CAR. PANAMERICANA SUR KM. 50.2,CAÑETE,CHILCA
6280,G002,GALPON 02,2,CAR. PANAMERICANA SUR KM. 50.2,CAÑETE,CHILCA
6280,G003,GALPON 03,2,CAR. PANAMERICANA SUR KM. 50.2,CAÑETE,CHILCA
6280,G004,GALPON 04,2,CAR. PANAMERICANA SUR KM. 50.2,CAÑETE,CHILCA
6280,G005,GALPON 05,2,CAR. PANAMERICANA SUR KM. 50.2,CAÑETE,CHILCA
6280,G006,GALPON 06,2,CAR. PANAMERICANA SUR KM. 50.2,CAÑETE,CHILCA
6280,G007,GALPON 07,2,CAR. PANAMERICANA SUR KM. 50.2,CAÑETE,CHILCA
6280,G008,GALPON 08,2,CAR. PANAMERICANA SUR KM. 50.2,CAÑETE,CHILCA
6280,G009,GALPON 09,2,CAR. PANAMERICANA SUR KM. 50.2,CAÑETE,CHILCA
6280,G010,GALPON 10,2,CAR. PANAMERICANA SUR KM. 50.2,CAÑETE,CHILCA
6280,G011,GALPON 11,2,CAR. PANAMERICANA SUR KM. 50.2,CAÑETE,CHILCA
6280,G012,GALPON 12,2,CAR. PANAMERICANA SUR KM. 50.2,CAÑETE,CHILCA
6280,G013,GALPON 13,2,CAR. PANAMERICANA SUR KM. 50.2,CAÑETE,CHILCA
6280,G014,GALPON 14,2,CAR. PANAMERICANA SUR KM. 50.2,CAÑETE,CHILCA
6281,1100,Alm. General,2,CAR. PANAMERICANA SUR KM. 50.5,CAÑETE,CHILCA
6281,1101,Almacén Alimento,2,CAR. PANAMERICANA SUR KM. 50.5,CAÑETE,CHILCA
6281,G001,GALPON 01,2,CAR. PANAMERICANA SUR KM. 50.5,CAÑETE,CHILCA
6281,G002,GALPON 02,2,CAR. PANAMERICANA SUR KM. 50.5,CAÑETE,CHILCA
6281,G003,GALPON 03,2,CAR. PANAMERICANA SUR KM. 50.5,CAÑETE,CHILCA
6281,G004,GALPON 04,2,CAR. PANAMERICANA SUR KM. 50.5,CAÑETE,CHILCA
6281,G005,GALPON 05,2,CAR. PANAMERICANA SUR KM. 50.5,CAÑETE,CHILCA
6281,G006,GALPON 06,2,CAR. PANAMERICANA SUR KM. 50.5,CAÑETE,CHILCA
6281,G007,GALPON 07,2,CAR. PANAMERICANA SUR KM. 50.5,CAÑETE,CHILCA
6281,G008,GALPON 08,2,CAR. PANAMERICANA SUR KM. 50.5,CAÑETE,CHILCA
6281,G009,GALPON 09,2,CAR. PANAMERICANA SUR KM. 50.5,CAÑETE,CHILCA
6281,G010,GALPON 10,2,CAR. PANAMERICANA SUR KM. 50.5,CAÑETE,CHILCA
6281,G011,GALPON 11,2,CAR. PANAMERICANA SUR KM. 50.5,CAÑETE,CHILCA
6281,G012,GALPON 12,2,CAR. PANAMERICANA SUR KM. 50.5,CAÑETE,CHILCA
6281,G013,GALPON 13,2,CAR. PANAMERICANA SUR KM. 50.5,CAÑETE,CHILCA
6281,G014,GALPON 14,2,CAR. PANAMERICANA SUR KM. 50.5,CAÑETE,CHILCA
6282,1100,Alm. General,2,CAR. PANAMERICANA SUR KM. 48.5,CAÑETE,CHILCA
6282,1101,Almacén Alimento,2,CAR. PANAMERICANA SUR KM. 48.5,CAÑETE,CHILCA
6282,G001,GALPON 01,2,CAR. PANAMERICANA SUR KM. 48.5,CAÑETE,CHILCA
6282,G002,GALPON 02,2,CAR. PANAMERICANA SUR KM. 48.5,CAÑETE,CHILCA
6282,G003,GALPON 03,2,CAR. PANAMERICANA SUR KM. 48.5,CAÑETE,CHILCA
6282,G004,GALPON 04,2,CAR. PANAMERICANA SUR KM. 48.5,CAÑETE,CHILCA
6282,G005,GALPON 05,2,CAR. PANAMERICANA SUR KM. 48.5,CAÑETE,CHILCA
6282,G006,GALPON 06,2,CAR. PANAMERICANA SUR KM. 48.5,CAÑETE,CHILCA
6282,G007,GALPON 07,2,CAR. PANAMERICANA SUR KM. 48.5,CAÑETE,CHILCA
6282,G008,GALPON 08,2,CAR. PANAMERICANA SUR KM. 48.5,CAÑETE,CHILCA
6282,G009,GALPON 09,2,CAR. PANAMERICANA SUR KM. 48.5,CAÑETE,CHILCA
6282,G010,GALPON 10,2,CAR. PANAMERICANA SUR KM. 48.5,CAÑETE,CHILCA
6282,G011,GALPON 11,2,CAR. PANAMERICANA SUR KM. 48.5,CAÑETE,CHILCA
6282,G012,GALPON 12,2,CAR. PANAMERICANA SUR KM. 48.5,CAÑETE,CHILCA
6282,G013,GALPON 13,2,CAR. PANAMERICANA SUR KM. 48.5,CAÑETE,CHILCA
6282,G014,GALPON 14,2,CAR. PANAMERICANA SUR KM. 48.5,CAÑETE,CHILCA
6283,1100,Alm. General,2,CAR. PANAMERICANA KM. 219,PISCO,SAN CLEMENTE
6283,1101,Almacén Alimento,2,CAR. PANAMERICANA KM. 219,PISCO,SAN CLEMENTE
6283,G001,GALPON 01,2,CAR. PANAMERICANA KM. 219,PISCO,SAN CLEMENTE
6283,G002,GALPON 02,2,CAR. PANAMERICANA KM. 219,PISCO,SAN CLEMENTE
6283,G003,GALPON 03,2,CAR. PANAMERICANA KM. 219,PISCO,SAN CLEMENTE
6283,G004,GALPON 04,2,CAR. PANAMERICANA KM. 219,PISCO,SAN CLEMENTE
6283,G005,GALPON 05,2,CAR. PANAMERICANA KM. 219,PISCO,SAN CLEMENTE
6283,G006,GALPON 06,2,CAR. PANAMERICANA KM. 219,PISCO,SAN CLEMENTE
6283,G007,GALPON 07,2,CAR. PANAMERICANA KM. 219,PISCO,SAN CLEMENTE
6283,G008,GALPON 08,2,CAR. PANAMERICANA KM. 219,PISCO,SAN CLEMENTE
6283,G009,GALPON 09,2,CAR. PANAMERICANA KM. 219,PISCO,SAN CLEMENTE
6283,G010,GALPON 10,2,CAR. PANAMERICANA KM. 219,PISCO,SAN CLEMENTE
6283,G011,GALPON 11,2,CAR. PANAMERICANA KM. 219,PISCO,SAN CLEMENTE
6283,G012,GALPON 12,2,CAR. PANAMERICANA KM. 219,PISCO,SAN CLEMENTE
6283,G013,GALPON 13,2,CAR. PANAMERICANA KM. 219,PISCO,SAN CLEMENTE
6283,G014,GALPON 14,2,CAR. PANAMERICANA KM. 219,PISCO,SAN CLEMENTE
6284,1100,Alm. General,2,CAR. PANAMERICANA SUR KM. 48.7 PAMPAS SAN BARTOLO,LIMA,SAN BARTOLO
6284,1101,Almacén Alimento,2,CAR. PANAMERICANA SUR KM. 48.7 PAMPAS SAN BARTOLO,LIMA,SAN BARTOLO
6284,G001,GALPON 01,2,CAR. PANAMERICANA SUR KM. 48.7 PAMPAS SAN BARTOLO,LIMA,SAN BARTOLO
6284,G002,GALPON 02,2,CAR. PANAMERICANA SUR KM. 48.7 PAMPAS SAN BARTOLO,LIMA,SAN BARTOLO
6284,G003,GALPON 03,2,CAR. PANAMERICANA SUR KM. 48.7 PAMPAS SAN BARTOLO,LIMA,SAN BARTOLO
6284,G004,GALPON 04,2,CAR. PANAMERICANA SUR KM. 48.7 PAMPAS SAN BARTOLO,LIMA,SAN BARTOLO
6284,G005,GALPON 05,2,CAR. PANAMERICANA SUR KM. 48.7 PAMPAS SAN BARTOLO,LIMA,SAN BARTOLO
6284,G006,GALPON 06,2,CAR. PANAMERICANA SUR KM. 48.7 PAMPAS SAN BARTOLO,LIMA,SAN BARTOLO
6284,G007,GALPON 07,2,CAR. PANAMERICANA SUR KM. 48.7 PAMPAS SAN BARTOLO,LIMA,SAN BARTOLO
6284,G008,GALPON 08,2,CAR. PANAMERICANA SUR KM. 48.7 PAMPAS SAN BARTOLO,LIMA,SAN BARTOLO
6284,G009,GALPON 09,2,CAR. PANAMERICANA SUR KM. 48.7 PAMPAS SAN BARTOLO,LIMA,SAN BARTOLO
6284,G010,GALPON 10,2,CAR. PANAMERICANA SUR KM. 48.7 PAMPAS SAN BARTOLO,LIMA,SAN BARTOLO
6284,G011,GALPON 11,2,CAR. PANAMERICANA SUR KM. 48.7 PAMPAS SAN BARTOLO,LIMA,SAN BARTOLO
6284,G012,GALPON 12,2,CAR. PANAMERICANA SUR KM. 48.7 PAMPAS SAN BARTOLO,LIMA,SAN BARTOLO
6284,G013,GALPON 13,2,CAR. PANAMERICANA SUR KM. 48.7 PAMPAS SAN BARTOLO,LIMA,SAN BARTOLO
6284,G014,GALPON 14,2,CAR. PANAMERICANA SUR KM. 48.7 PAMPAS SAN BARTOLO,LIMA,SAN BARTOLO
6284,G015,GALPON 15,2,CAR. PANAMERICANA SUR KM. 48.7 PAMPAS SAN BARTOLO,LIMA,SAN BARTOLO
6284,G016,GALPON 16,2,CAR. PANAMERICANA SUR KM. 48.7 PAMPAS SAN BARTOLO,LIMA,SAN BARTOLO
6284,G017,GALPON 17,2,CAR. PANAMERICANA SUR KM. 48.7 PAMPAS SAN BARTOLO,LIMA,SAN BARTOLO
6284,G018,GALPON 18,2,CAR. PANAMERICANA SUR KM. 48.7 PAMPAS SAN BARTOLO,LIMA,SAN BARTOLO
6284,G019,GALPON 19,2,CAR. PANAMERICANA SUR KM. 48.7 PAMPAS SAN BARTOLO,LIMA,SAN BARTOLO
6284,G020,GALPON 20,2,CAR. PANAMERICANA SUR KM. 48.7 PAMPAS SAN BARTOLO,LIMA,SAN BARTOLO
6284,G021,GALPON 21,2,CAR. PANAMERICANA SUR KM. 48.7 PAMPAS SAN BARTOLO,LIMA,SAN BARTOLO
6284,G022,GALPON 22,2,CAR. PANAMERICANA SUR KM. 48.7 PAMPAS SAN BARTOLO,LIMA,SAN BARTOLO
6285,1100,Alm. General,2,CAR. PANAMERICANA SUR KM. 78 (NESVIC),CAÑETE,SAN ANTONIO
6285,1101,Almacén Alimento,2,CAR. PANAMERICANA SUR KM. 78 (NESVIC),CAÑETE,SAN ANTONIO
6285,G001,GALPON 01,2,CAR. PANAMERICANA SUR KM. 78 (NESVIC),CAÑETE,SAN ANTONIO
6285,G002,GALPON 02,2,CAR. PANAMERICANA SUR KM. 78 (NESVIC),CAÑETE,SAN ANTONIO
6285,G003,GALPON 03,2,CAR. PANAMERICANA SUR KM. 78 (NESVIC),CAÑETE,SAN ANTONIO
6285,G004,GALPON 04,2,CAR. PANAMERICANA SUR KM. 78 (NESVIC),CAÑETE,SAN ANTONIO
6285,G005,GALPON 05,2,CAR. PANAMERICANA SUR KM. 78 (NESVIC),CAÑETE,SAN ANTONIO
6285,G006,GALPON 06,2,CAR. PANAMERICANA SUR KM. 78 (NESVIC),CAÑETE,SAN ANTONIO
6285,G007,GALPON 07,2,CAR. PANAMERICANA SUR KM. 78 (NESVIC),CAÑETE,SAN ANTONIO
6285,G008,GALPON 08,2,CAR. PANAMERICANA SUR KM. 78 (NESVIC),CAÑETE,SAN ANTONIO
6285,G009,GALPON 09,2,CAR. PANAMERICANA SUR KM. 78 (NESVIC),CAÑETE,SAN ANTONIO
6285,G010,GALPON 10,2,CAR. PANAMERICANA SUR KM. 78 (NESVIC),CAÑETE,SAN ANTONIO
6285,G011,GALPON 11,2,CAR. PANAMERICANA SUR KM. 78 (NESVIC),CAÑETE,SAN ANTONIO
6285,G012,GALPON 12,2,CAR. PANAMERICANA SUR KM. 78 (NESVIC),CAÑETE,SAN ANTONIO
6285,G013,GALPON 13,2,CAR. PANAMERICANA SUR KM. 78 (NESVIC),CAÑETE,SAN ANTONIO
6285,G014,GALPON 14,2,CAR. PANAMERICANA SUR KM. 78 (NESVIC),CAÑETE,SAN ANTONIO
6286,1100,Alm. General,2,CAR. PANAMERICANA SUR KM. 61 LAS SALINAS (JAIME SEGOVIA OTERO),CAÑETE,CHILCA
6286,1101,Almacén Alimento,2,CAR. PANAMERICANA SUR KM. 61 LAS SALINAS (JAIME SEGOVIA OTERO),CAÑETE,CHILCA
6286,G001,GALPON 01,2,CAR. PANAMERICANA SUR KM. 61 LAS SALINAS (JAIME SEGOVIA OTERO),CAÑETE,CHILCA
6286,G002,GALPON 02,2,CAR. PANAMERICANA SUR KM. 61 LAS SALINAS (JAIME SEGOVIA OTERO),CAÑETE,CHILCA
6286,G003,GALPON 03,2,CAR. PANAMERICANA SUR KM. 61 LAS SALINAS (JAIME SEGOVIA OTERO),CAÑETE,CHILCA
